log2,depth
-0.158651,61.553
-0.158651,45.4917
-0.158651,29.175
-0.158651,56.0094
-0.158651,42.1833
-0.158651,41.4889
-0.158651,109.799
-0.158651,46.6548
-0.158651,11.3128
-0.158651,36.5
-0.158651,43.1078
-0.158651,143.874
-0.158651,32.0163
-0.158651,82.5672
-0.158651,46.048
-0.158651,40.8687
-0.158651,119.796
-0.158651,33.5721
-0.158651,113.444
-0.158651,61.8253
-0.158651,18.244
-0.158651,25.8219
-0.158651,36.7644
-0.158651,12.4158
-0.158651,37.84
-0.158651,55.3084
-0.158651,76.0963
-0.158651,18.4157
-0.158651,23.2438
-0.158651,18.3934
-0.203764,124.968
-0.203764,29.6148
-0.203764,27.15
-0.203764,86.5485
-0.203764,73.8352
-0.203764,67.6186
-0.203764,135.641
-0.203764,35.4158
-0.203764,42.4242
-0.203764,57.1057
-0.203764,151.193
-0.203764,86.6783
-0.203764,5.10833
-0.203764,245.286
-0.203764,183.163
-0.203764,49
-0.203764,64.9581
-0.203764,63.9417
-0.203764,21.5873
-0.203764,29.0572
-0.203764,65.2952
-0.203764,83.5769
-0.203764,47.3607
-0.203764,15.7573
-0.203764,23.7606
-0.203764,122.285
-0.203764,55.6228
-0.203764,113.844
-0.203764,110.383
-0.203764,19.6395
-0.203764,39.7085
-0.203764,42.1765
-0.203764,41.4706
-0.203764,89.6777
-0.203764,28.9102
-0.203764,25.125
-0.203764,18.369
-0.203764,24.3144
-0.203764,80.8386
-0.203764,68.8679
-0.203764,25.1792
-0.203764,91.4354
-0.203764,77.8178
-0.203764,48.8315
-0.203764,110.018
-0.203764,73.6657
-0.203764,40.7083
-0.203764,32.4557
-0.203764,43.2227
-0.203764,50.6387
-0.203764,36.1533
-0.203764,18.0346
-0.203764,20.878
-0.203764,45.0855
-0.203764,102.34
-0.203764,103.013
-0.203764,56.5679
-0.203764,35.2129
-0.203764,110.409
-0.203764,39.4231
-0.203764,88.0413
-0.203764,24.1093
-0.203764,137.18
-0.203764,66.7804
-0.203764,108.773
-0.203764,30.844
-0.203764,159.976
-0.203764,14.3488
-0.203764,112.736
-0.203764,20.7535
-0.203764,57.2627
-0.203764,39.3459
-0.203764,41.2538
-0.203764,36.1319
-0.203764,64.9882
-0.203764,51.3724
-1.08885,60.9113
-1.08885,35.3945
-1.08885,0
-1.08885,9.74104
-1.08885,29.744
-1.08885,66.0177
-1.08885,33.0233
-1.08885,36.2929
-1.08885,61.5417
-0.1,119.125
0.4247944,74.0233
0.4247944,20.4033
0.4247944,95.3859
0.4247944,159.586
0.4247944,118.891
0.4247944,67.8425
0.4247944,63.3
0.4247944,130.8
0.4247944,85.0388
0.4247944,20.6083
1.69483,492.996
-0.110731,148.304
-0.110731,91.8531
-0.110731,24.9779
-0.110731,111.765
-0.110731,50.3739
-0.110731,37.0765
-0.110731,49.5
-0.110731,20.1233
-0.110731,48.0157
-0.110731,17.5314
-0.110731,24.575
-0.110731,37.6892
-0.110731,59.1279
-0.110731,68.4286
-0.110731,37.0579
-0.110731,53.5064
-0.110731,205.228
-0.110731,110.196
-0.110731,47.6185
-0.110731,160.064
0.4507634,33.6777
0.4507634,48.5793
0.4507634,60.1235
0.4507634,64.4806
0.843105,20.4689
0.843105,272.074
0.843105,149.045
0.843105,207.645
0.843105,47.55
0.843105,264.461
0.843105,9.60976
0.843105,132.767
0.843105,219.228
1.252,152.068
1.252,489.767
1.252,364.907
1.252,19.4062
1.252,201.094
1.252,56.24
1.252,59.6881
1.252,102.594
1.252,293.017
1.252,144.346
1.252,233.27
1.252,208.96
1.252,183.867
1.252,214.45
1.252,16.7716
1.252,53.5417
1.252,63.6471
1.252,305.883
1.252,145.75
1.252,188.948
1.252,154.346
1.252,95.8745
1.252,262.358
1.252,251.24
1.252,220.829
1.252,178.615
1.252,243.552
